2,cod
13,643.593 8.9165e-005 0.921569 0.937255 0.996078 0.496765 0 1 1 0.878431 0.807843 0.732478 -0.552667 -0.364462 0 55.9303 1.61366
16,263.750000 -322.400024 48.000000
23,winner\0
24,bg_aimSpreadMoveSpeedThreshold
25,bg_fallDamageMaxHeight
26,bg_fallDamageMinHeight
27,bg_foliagesnd_fastinterval
28,bg_foliagesnd_maxspeed
29,bg_foliagesnd_minspeed
30,bg_foliagesnd_resetinterval
31,bg_foliagesnd_slowinterval
32,bg_forceDualWield
33,bg_forceExplosiveBullets
34,bg_ladder_yawcap
35,bg_maxGrenadeIndicatorSpeed
36,bg_prone_yawcap
37,bg_softLandingMaxDamage
38,bg_softLandingMaxHeight
39,bg_softLandingMinHeight
40,bg_viewBobAmplitudeDucked
41,bg_viewBobAmplitudeDuckedAds
42,bg_viewBobAmplitudeProne
43,bg_viewBobAmplitudeRoll
44,bg_viewBobAmplitudeSprinting
45,bg_viewBobAmplitudeStanding
46,bg_viewBobAmplitudeStandingAds
47,bg_viewBobLag
48,bg_viewBobMax
49,bg_viewKickMax
50,bg_viewKickMin
51,bg_viewKickRandom
52,bg_weaponBobAmplitudeDucked
53,bg_weaponBobAmplitudeProne
54,bg_weaponBobAmplitudeRoll
55,bg_weaponBobAmplitudeSprinting
56,bg_weaponBobAmplitudeStanding
57,bg_weaponBobLag
58,bg_weaponBobMax
59,bullet_penetration_enabled
60,bullet_ricochetBaseChance
61,camera_thirdPerson
62,camera_thirdPersonAdsTransScale
63,camera_thirdPersonFovScale
64,camera_thirdPersonOffset
65,camera_thirdPersonOffsetAds
66,camera_thirdPersonOffsetTurretAds
67,cg_thirdPersonAngle
68,com_timescale
69,compassMaxRange
70,friction
71,fs_game
72,g_ScoresColor_Allies
73,g_ScoresColor_Axis
74,g_ScoresColor_EnemyTeam
75,g_ScoresColor_Free
76,g_ScoresColor_MyParty
77,g_ScoresColor_MyTeam
78,g_ScoresColor_Spectator
79,g_synchronousClients
80,g_TeamColor_Allies
81,g_TeamColor_Axis
82,g_TeamColor_EnemyTeam
83,g_TeamColor_Free
84,g_TeamColor_MyParty
85,g_TeamColor_MyTeam
86,g_TeamColor_Spectator
87,g_TeamIcon_Allies
88,g_TeamIcon_Axis
89,g_TeamIcon_EnemyAllies
90,g_TeamIcon_EnemyAxis
91,g_TeamIcon_Free
92,g_TeamIcon_MyAllies
93,g_TeamIcon_MyAxis
94,g_TeamIcon_Spectator
95,g_TeamName_Allies
96,g_TeamName_Axis
97,g_TeamTitleColor_EnemyTeam
98,g_TeamTitleColor_MyTeam
99,g_TeamTitleColor_Spectator
100,jump_height
101,jump_ladderPushVel
102,jump_slowdownEnable
103,jump_spreadAdd
104,jump_stepSize
105,mantle_check_angle
106,mantle_check_radius
107,mantle_check_range
108,mantle_debug
109,mantle_enable
110,mantle_max_vertical_end_velocity
111,mantle_view_yawcap
112,mapcrc
113,player_adsExitDelay
114,player_backSpeedScale
115,player_breath_fire_delay
116,player_breath_gasp_lerp
117,player_breath_gasp_scale
118,player_breath_gasp_time
119,player_breath_hold_lerp
120,player_breath_hold_time
121,player_breath_snd_delay
122,player_breath_snd_lerp
123,player_debugHealth
124,player_dmgtimer_flinchTime
125,player_dmgtimer_maxTime
126,player_dmgtimer_minScale
127,player_dmgtimer_stumbleTime
128,player_dmgtimer_timePerPoint
129,player_footstepsThreshhold
130,player_lastStandCrawlSpeedScale
131,player_lastStandDebug
132,player_lean_rotate_crouch_left
133,player_lean_rotate_crouch_right
134,player_lean_rotate_left
135,player_lean_rotate_right
136,player_lean_shift_crouch_left
137,player_lean_shift_crouch_right
138,player_lean_shift_left
139,player_lean_shift_right
140,player_moveThreshhold
141,player_runThreshhold
142,player_scopeExitOnDamage
143,player_spectateSpeedScale
144,player_sprintCameraBob
145,player_sprintForwardMinimum
146,player_sprintMinTime
147,player_sprintRechargePause
148,player_sprintSpeedScale
149,player_sprintStrafeSpeedScale
150,player_sprintTime
151,player_sprintUnlimited
152,player_strafeAnimCosAngle
153,player_strafeSpeedScale
154,player_sustainAmmo
155,player_turnAnims
156,player_view_pitch_down
157,player_view_pitch_up
158,r_diffuseColorScale
159,r_lightGridContrast
160,r_lightGridEnableTweaks
161,r_lightGridIntensity
162,r_specularColorScale
163,scr_gameended
164,sm_sunShadowScale
165,stopspeed
166,sv_allowClientConsole
167,sv_clientSideBullets
168,sv_pure
169,sv_voiceQuality
170,timescale
171,ui_ac130usetime
172,ui_allow_classchange
173,ui_allow_teamchange
174,ui_allowvote
175,ui_bomb_timer
176,ui_danger_team
177,ui_friendlyfire
178,ui_halftime
179,ui_hud_showobjicons
180,ui_overtime
181,ui_scorelimit
182,ui_timelimit
224,11
225,300
226,128
227,500
228,180
229,40
230,500
231,1500
232,0
233,0
234,100
235,100
236,85
237,0.1
238,300
239,128
240,0.0075 0.0075
241,0.0075 0.0075
242,0.02 0.005
243,1.5
244,0.02 0.014
245,0.007 0.007
246,0.007 0.007
247,0.25
248,8
249,90
250,5
251,0.4
252,0.045 0.025
253,0.02 0.005
254,1.5
255,0.02 0.014
256,0.055 0.025
257,0.25
258,8
259,1
260,0.5
261,0
262,2
263,0.9
264,-120 0 14
265,-60 -20 4
266,-80 0 14
267,356
268,1
269,4000
270,5.5
272,0.2 0.2 0.2 0
273,0.6 0.262745 0.243137 0
274,0.74902 0.25098 0.25098 1
275,0.760784 0.780392 0.101961 0
276,0.4 0.4 0.901961 1
277,0.4 0.6 0.85098 1
278,0.25098 0.25098 0.25098 0
279,0
280,0.6 0.639216 0.690196 1
281,0.65098 0.568627 0.411765 1
282,1 0.45098 0.501961 0
283,0.74902 0.25098 0.25098 1
284,0.501961 0.8 1 1
285,0.6 0.8 0.6 0
286,0.25098 0.25098 0.25098 1
287,faction_128_taskforce141
288,faction_128_ussr
289,faction_128_taskforce141
290,faction_128_ussr
292,faction_128_taskforce141
293,faction_128_ussr
295,MP_TASKFORCE_SHORT_NAME
296,MP_SPETSNAZ_NAME
297,1 0.45098 0.501961 0
298,0.6 0.8 0.6 0
299,0.25098 0.25098 0.25098 1
300,39
301,128
302,1
303,64
304,18
305,60
306,0.1
307,20
308,0
309,1
310,0
311,60
312,-1401851842
313,0
314,0.7
315,0
316,6
317,4.5
318,1
319,1
320,4.5
321,1
322,2
323,0
324,500
325,750
326,0
327,500
328,100
329,0
330,0.2
331,0
332,0.8
333,0.3
334,0.8
335,0.4
336,4
337,15
338,5
339,9
340,10
341,110
342,0
343,1
344,0.5
345,105
346,1
347,0
348,1.5
349,0.667
350,4
351,0
352,0.5
353,0.8
354,0
355,0
356,85
357,85
358,1
359,0.29
360,1
361,1.11
362,1
363,0
364,0.5
365,100
366,1
367,1
368,0
369,3
370,1
371,40
372,0
373,1
374,1
375,0
377,0
378,0
379,1
380,0
381,1
382,0.01
479,PLATFORM_HOLD_TO_USE
480,PLATFORM_HOLD_TO_DROP
481,SENTRY_MOVE
482,PLATFORM_HOLD_TO_PLANT_EXPLOSIVES
512,MP_HALFTIME
513,MP_OVERTIME
514,MP_ROUNDEND
515,MP_INTERMISSION
516,MP_SWITCHING_SIDES
517,MP_FRIENDLY_FIRE_WILL_NOT
518,PLATFORM_REVIVE
519,MP_OBITUARY_NEUTRAL
520,MP_OBITUARY_FRIENDLY
521,MP_OBITUARY_ENEMY
522,MP_HOST_ENDED_GAME
523,SCRIPT_RADIATION_DEATH
524,MPUI_REVIVING
525,MPUI_BEING_REVIVED
526,MP_EXPLOSIVES_RECOVERED_BY
527,MP_EXPLOSIVES_DROPPED_BY
528,MP_EXPLOSIVES_PLANTED_BY
529,MP_EXPLOSIVES_DEFUSED_BY
530,PLATFORM_HOLD_TO_PLANT_EXPLOSIVES
531,PLATFORM_HOLD_TO_DEFUSE_EXPLOSIVES
532,MP_CANT_PLANT_WITHOUT_BOMB
533,MP_PLANTING_EXPLOSIVE
534,MP_DEFUSING_EXPLOSIVE
535,RANK_PLAYER_WAS_PROMOTED_N
536,RANK_PLAYER_WAS_PROMOTED
537,RANK_PROMOTED
538,MP_PLUS
539,RANK_ROMANI
540,RANK_ROMANII
541,RANK_ROMANIII
542,RANK_PVT_FULL
543,RANK_PVT_FULL_N
544,RANK_PFC_FULL
545,RANK_PFC_FULL_N
546,RANK_SPC_FULL
547,RANK_SPC_FULL_N
548,RANK_CPL_FULL
549,RANK_CPL_FULL_N
550,RANK_SGT_FULL
551,RANK_SGT_FULL_N
552,RANK_SSGT_FULL
553,RANK_SSGT_FULL_N
554,RANK_SFC_FULL
555,RANK_SFC_FULL_N
556,RANK_MSGT_FULL
557,RANK_MSGT_FULL_N
558,RANK_1STSGT_FULL
559,RANK_1STSGT_FULL_N
560,RANK_SGTMAJ_FULL
561,RANK_SGTMAJ_FULL_N
562,RANK_CSM_FULL
563,RANK_CSM_FULL_N
564,RANK_2NDLT_FULL
565,RANK_2NDLT_FULL_N
566,RANK_1STLT_FULL
567,RANK_1STLT_FULL_N
568,RANK_CAPT_FULL
569,RANK_CAPT_FULL_N
570,RANK_MAJ_FULL
571,RANK_MAJ_FULL_N
572,RANK_LTCOL_FULL
573,RANK_LTCOL_FULL_N
574,RANK_COL_FULL
575,RANK_COL_FULL_N
576,RANK_BGEN_FULL
577,RANK_BGEN_FULL_N
578,RANK_MAJGEN_FULL
579,RANK_MAJGEN_FULL_N
580,RANK_LTGEN_FULL
581,RANK_LTGEN_FULL_N
582,RANK_GEN_FULL
583,RANK_GEN_FULL_N
584,RANK_COMM_FULL
585,MP_CHALLENGE_COMPLETED
586,MP_HOST_ENDGAME_RESPONSE
587,PLATFORM_PRESS_TO_SKIP
588,PLATFORM_PRESS_TO_RESPAWN
589,PLATFORM_PRESS_TO_COPYCAT
590,MP_KILLSTREAK_N
591,MP_NUKE_ALREADY_INBOUND
592,MP_UNAVILABLE_IN_LASTSTAND
593,MP_UNAVAILABLE_WHEN_EMP
594,MP_UNAVAILABLE_USING_TURRET
595,MP_UNAVAILABLE_WHEN_INCAP
596,MP_HELI_IN_QUEUE
597,MP_EARNED_UAV
598,MP_EARNED_HELICOPTER
599,MP_EARNED_AC130
600,MP_EARNED_PREDATOR_MISSILE
601,MP_EARNED_HELICOPTER_MINIGUN
602,MP_EARNED_NUKE
603,MP_EARNED_PRECISION_AIRSTRIKE
604,MP_EARNED_COUNTER_UAV
605,MP_EARNED_AUTO_SENTRY
606,MP_EARNED_AIRDROP
607,MP_EARNED_SENTRY_AIRDROP
608,MP_EARNED_PAVELOW
609,MP_EARNED_EMP
610,MP_EARNED_AIRDROP_MEGA
611,MP_EARNED_STEALTH_AIRSTRIKE
612,MP_EARNED_HARRIER_AIRSTRIKE
613,AC130_HUD_THERMAL_WHOT
614,AC130_HUD_THERMAL_BHOT
615,AC130_HUD_AGL
616,MP_CIVILIAN_AIR_TRAFFIC
617,MP_WAR_RADAR_ACQUIRED
618,MP_WAR_RADAR_ACQUIRED_ENEMY
619,MP_WAR_RADAR_EXPIRED
620,MP_WAR_RADAR_EXPIRED_ENEMY
621,MP_WAR_COUNTER_RADAR_ACQUIRED
622,MP_WAR_COUNTER_RADAR_ACQUIRED_ENEMY
623,MP_WAR_COUNTER_RADAR_EXPIRED
624,MP_WAR_COUNTER_RADAR_EXPIRED_ENEMY
625,MP_WAR_AIRSTRIKE_INBOUND_NEAR_YOUR_POSITION
626,MP_WAR_AIRSTRIKE_INBOUND
627,MP_AIR_SPACE_TOO_CROWDED
628,PLATFORM_GET_RANDOM
629,PLATFORM_GET_KILLSTREAK
630,PLATFORM_CALL_NUKE
631,MP_CAPTURING_CRATE
632,MP_TACTICAL_NUKE_CALLED
633,MP_FRIENDLY_TACTICAL_NUKE
634,MP_TACTICAL_NUKE
635,MPUI_CHANGING_KIT
636,MP_DESTROY_TI
637,MP_FIRSTPLACE_NAME
638,MP_SECONDPLACE_NAME
639,MP_THIRDPLACE_NAME
640,MP_MATCH_BONUS_IS
641,QUICKMESSAGE_FOLLOW_ME
642,QUICKMESSAGE_MOVE_IN
643,QUICKMESSAGE_FALL_BACK
644,QUICKMESSAGE_SUPPRESSING_FIRE
645,QUICKMESSAGE_ATTACK_LEFT_FLANK
646,QUICKMESSAGE_ATTACK_RIGHT_FLANK
647,QUICKMESSAGE_HOLD_THIS_POSITION
648,QUICKMESSAGE_REGROUP
649,QUICKMESSAGE_ENEMY_SPOTTED
650,QUICKMESSAGE_ENEMIES_SPOTTED
651,QUICKMESSAGE_IM_IN_POSITION
652,QUICKMESSAGE_AREA_SECURE
